"user_id","session_duration","click_frequency","navigation_depth","action_repetition_rate","login_time_deviation","friction_score","is_high_friction","sentiment","cluster","cluster_label","anomaly_score","suspicious","pages_seq"
772879,2,2,2,0,2.74712927022948,-0.0991021220293197,FALSE,"Neutral UX",1,"Good UX",0.423366801466463,"Normal session","2 12"
84394,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
444604,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","6 6 6"
860428,5,5,3,2,0.252870729770524,0.856988244634656,FALSE,"Negative UX",2,"Poor UX",0.44262444131637,"Normal session","13 13 4 3 13"
986522,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","12"
531649,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","4 4 4"
113464,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","4 4 4"
492642,3,3,2,1,1.74712927022948,-0.0524039384847923,FALSE,"Neutral UX",1,"Good UX",0.41073266657832,"Normal session","6 12 12"
553308,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","10 10 10"
684349,19,19,3,16,14.2528707297705,2.85277512796787,FALSE,"Negative UX",2,"Poor UX",0.513380323826136,"Normal session","6 7 7 7 6 6 8 8 8 8 8 8 8 8 8 8 8 8 8"
883726,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
82556,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","12"
108127,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
987035,5,5,3,2,0.252870729770524,0.856988244634656,FALSE,"Negative UX",2,"Poor UX",0.44262444131637,"Normal session","1 1 5 6 6"
644793,4,4,1,3,0.747129270229476,-0.797461882890028,FALSE,"Neutral UX",1,"Good UX",0.424654249195333,"Normal session","3 3 3 3"
744054,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","9"
320650,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","12"
11249,24,24,4,20,19.2528707297705,4.35731228567949,TRUE,"Negative UX",2,"Poor UX",0.512093288060503,"Normal session","9 9 14 9 9 6 5 5 5 5 5 5 5 5 5 5 5 5 5 5 ..."
325155,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
905742,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
733050,9,9,3,6,4.25287072977052,1.42721306844415,FALSE,"Negative UX",2,"Poor UX",0.446156827062048,"Normal session","1 6 1 6 6 7 7 7 7"
16101,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
141494,5,5,2,3,0.252870729770524,0.0652321166848934,FALSE,"Neutral UX",1,"Good UX",0.426271717889259,"Normal session","12 13 13 13 13"
590975,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
970221,8,8,1,7,3.25287072977052,-0.298855393407753,FALSE,"Neutral UX",1,"Good UX",0.469491670291523,"Normal session","14 14 14 14 14 14 14 14"
712372,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","4 4 4"
617440,2,2,2,0,2.74712927022948,-0.0991021220293197,FALSE,"Neutral UX",1,"Good UX",0.423366801466463,"Normal session","13 14"
36795,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
669214,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
228196,17,17,2,15,12.2528707297705,1.77590658811336,FALSE,"Negative UX",1,"Good UX",0.499504194094562,"Normal session","14 7 7 7 7 7 7 7 7 7 7 14 14 7 7 7 14"
206411,9,9,3,6,4.25287072977052,1.42721306844415,FALSE,"Negative UX",2,"Poor UX",0.446156827062048,"Normal session","1 2 2 2 2 2 10 2 1"
61641,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
12350,3,3,2,1,1.74712927022948,-0.0524039384847923,FALSE,"Neutral UX",1,"Good UX",0.41073266657832,"Normal session","1 3 3"
821215,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","8"
904316,14,14,1,13,9.25287072977052,0.556481842306479,FALSE,"Neutral UX",1,"Good UX",0.52001118731926,"Normal session","8 8 8 8 8 8 8 8 8 8 8 8 8 8"
952881,9,9,2,7,4.25287072977052,0.635456940494382,FALSE,"Neutral UX",1,"Good UX",0.452175102215607,"Normal session","1 1 1 4 4 1 1 4 1"
826996,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
8081,4,4,2,2,0.747129270229476,-0.0057057549402649,FALSE,"Neutral UX",1,"Good UX",0.413323530858301,"Normal session","13 8 8 8"
61980,2,2,2,0,2.74712927022948,-0.0991021220293197,FALSE,"Neutral UX",1,"Good UX",0.423366801466463,"Normal session","7 1"
74399,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
472191,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
313613,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","8"
729793,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
874035,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","14 14"
747359,8,8,3,5,3.25287072977052,1.28465686249177,FALSE,"Negative UX",2,"Poor UX",0.440628450868982,"Normal session","9 9 13 13 14 13 14 13"
286255,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
462022,12,12,2,10,7.25287072977052,1.0631255583515,FALSE,"Negative UX",1,"Good UX",0.47510006939108,"Normal session","1 1 1 1 1 14 14 14 14 14 1 1"
457616,5,5,2,3,0.252870729770524,0.0652321166848934,FALSE,"Neutral UX",1,"Good UX",0.426271717889259,"Normal session","8 8 12 8 8"
601031,4,4,2,2,0.747129270229476,-0.0057057549402649,FALSE,"Neutral UX",1,"Good UX",0.413323530858301,"Normal session","8 4 4 4"
918729,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","13"
526233,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
179026,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","8 8"
287471,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
726780,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","14 14 14"
957021,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","1 1"
526420,3,3,2,1,1.74712927022948,-0.0524039384847923,FALSE,"Neutral UX",1,"Good UX",0.41073266657832,"Normal session","1 1 4"
553424,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
349144,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","10"
60989,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
338091,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
544406,5,5,2,3,0.252870729770524,0.0652321166848934,FALSE,"Neutral UX",1,"Good UX",0.426271717889259,"Normal session","1 2 1 1 1"
654006,13,13,4,9,8.25287072977052,2.7891940202034,FALSE,"Negative UX",2,"Poor UX",0.480898047704318,"Normal session","6 7 7 7 6 15 6 7 6 10 10 10 10"
333780,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
454198,6,6,1,5,1.25287072977052,-0.583967805312498,FALSE,"Neutral UX",1,"Good UX",0.447920008018606,"Normal session","2 2 2 2 2 2"
960314,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","9"
851365,4,4,3,1,0.747129270229476,0.786050373009498,FALSE,"Negative UX",2,"Poor UX",0.439997430061952,"Normal session","2 2 6 14"
681167,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","1 1"
280482,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
585574,18,18,3,15,13.2528707297705,2.71021892201549,FALSE,"Negative UX",2,"Poor UX",0.500951505264548,"Normal session","1 12 1 6 1 6 1 12 1 12 12 6 1 6 6 6 6 6"
55182,4,4,1,3,0.747129270229476,-0.797461882890028,FALSE,"Neutral UX",1,"Good UX",0.424654249195333,"Normal session","14 14 14 14"
655516,9,9,1,8,4.25287072977052,-0.156299187455381,FALSE,"Neutral UX",1,"Good UX",0.478650994856303,"Normal session","8 8 8 8 8 8 8 8 8"
91703,14,14,3,11,9.25287072977052,2.13999409820601,FALSE,"Negative UX",2,"Poor UX",0.488986633033974,"Normal session","1 6 6 2 2 6 6 6 6 6 2 1 2 1"
97018,5,5,2,3,0.252870729770524,0.0652321166848934,FALSE,"Neutral UX",1,"Good UX",0.426271717889259,"Normal session","1 4 4 1 1"
610596,6,6,3,3,1.25287072977052,0.999544450587029,FALSE,"Negative UX",2,"Poor UX",0.43301013050306,"Normal session","1 4 12 12 12 1"
215759,8,8,1,7,3.25287072977052,-0.298855393407753,FALSE,"Neutral UX",1,"Good UX",0.469491670291523,"Normal session","1 1 1 1 1 1 1 1"
792391,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","1 1"
23579,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","9 9"
854661,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","1 1 1"
352148,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
125178,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
562059,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
731686,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
621001,2,2,2,0,2.74712927022948,-0.0991021220293197,FALSE,"Neutral UX",1,"Good UX",0.423366801466463,"Normal session","1 2"
979863,12,12,5,7,7.25287072977052,3.43839394220079,TRUE,"Negative UX",2,"Poor UX",0.496218614651514,"Normal session","1 4 7 4 4 4 4 11 11 17 11 17"
620659,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","15"
567051,5,5,2,3,0.252870729770524,0.0652321166848934,FALSE,"Neutral UX",1,"Good UX",0.426271717889259,"Normal session","4 2 2 2 4"
195292,4,4,3,1,0.747129270229476,0.786050373009498,FALSE,"Negative UX",2,"Poor UX",0.439997430061952,"Normal session","6 1 3 1"
300324,8,8,2,6,3.25287072977052,0.49290073454201,FALSE,"Neutral UX",1,"Good UX",0.440555310813205,"Normal session","4 4 4 4 11 4 4 4"
650454,6,6,5,1,1.25287072977052,2.58305670648656,FALSE,"Negative UX",2,"Poor UX",0.549673092344578,"Normal session","1 2 14 3 11 3"
543158,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","4"
676465,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","9 9 9"
858811,11,11,1,10,6.25287072977052,0.128813224449363,FALSE,"Neutral UX",1,"Good UX",0.492245599609197,"Normal session","14 14 14 14 14 14 14 14 14 14 14"
325484,2,2,1,1,2.74712927022948,-0.890858249979083,FALSE,"Neutral UX",1,"Good UX",0.4015352946194,"Normal session","2 2"
269254,3,3,2,1,1.74712927022948,-0.0524039384847923,FALSE,"Neutral UX",1,"Good UX",0.41073266657832,"Normal session","1 12 12"
971881,8,8,3,5,3.25287072977052,1.28465686249177,FALSE,"Negative UX",2,"Poor UX",0.440628450868982,"Normal session","12 8 8 8 8 8 3 3"
620632,4,4,2,2,0.747129270229476,-0.0057057549402649,FALSE,"Neutral UX",1,"Good UX",0.413323530858301,"Normal session","1 10 1 1"
83895,3,3,2,1,1.74712927022948,-0.0524039384847923,FALSE,"Neutral UX",1,"Good UX",0.41073266657832,"Normal session","1 1 6"
446862,14,14,5,9,9.25287072977052,3.72350635410553,TRUE,"Negative UX",2,"Poor UX",0.504339191794098,"Normal session","13 13 13 6 13 9 13 13 13 14 13 13 13 3"
784053,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","6"
136714,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","1"
558681,1,1,1,0,3.74712927022948,-0.93755643352361,FALSE,"Positive UX",1,"Good UX",0.381132431855487,"Normal session","2"
277186,3,3,1,2,1.74712927022948,-0.844160066434555,FALSE,"Neutral UX",1,"Good UX",0.414349199412674,"Normal session","14 14 14"
163234,7,7,1,6,2.25287072977052,-0.441411599360126,FALSE,"Neutral UX",1,"Good UX",0.45671373078073,"Normal session","14 14 14 14 14 14 14"
